Date,Open,High,Low,Close,Adj Close,Volume
15/09/2010,78.660004,78.660004,78.57,78.910004,78.910004,551
16/09/2010,79.449997,79.610001,77.93,78.480003,78.480003,502
17/09/2010,79.150002,79.150002,77.269997,78.209999,78.209999,425
19/09/2010,null,null,null,null,null,null
20/09/2010,77.720001,79.900002,77.68,79.32,79.32,218
21/09/2010,79.57,79.940002,78.129997,78.419998,78.419998,364
22/09/2010,78.389999,78.769997,77.489998,77.949997,77.949997,298
23/09/2010,76.949997,78.440002,76.690002,78.110001,78.110001,516
24/09/2010,78.370003,79.389999,78.059998,78.870003,78.870003,396
26/09/2010,null,null,null,null,null,null
27/09/2010,78.790001,79.07,77.68,78.57,78.57,393
28/09/2010,78.150002,79.529999,77.790001,78.709999,78.709999,402
29/09/2010,78.809998,80.919998,78.339996,80.769997,80.769997,586
30/09/2010,81.559998,82.370003,81.220001,82.309998,82.309998,426
1/10/2010,82.5,83.769997,82.5,83.75,83.75,413
3/10/2010,null,null,null,null,null,null
4/10/2010,83.349998,84.400002,83.07,83.279999,83.279999,228
5/10/2010,83.400002,84.900002,83.400002,84.839996,84.839996,791
6/10/2010,84.470001,85.82,84.360001,85.059998,85.059998,298
7/10/2010,85.529999,86.010002,82.940002,83.43,83.43,325
8/10/2010,82.43,84.550003,81.900002,84.029999,84.029999,353
10/10/2010,null,null,null,null,null,null
11/10/2010,83.879997,84.029999,83.349998,83.720001,83.720001,122
12/10/2010,83.290001,83.959999,82.989998,83.5,83.5,184
13/10/2010,84.220001,84.940002,84.139999,84.639999,84.639999,174
14/10/2010,84.529999,84.529999,84.529999,84.529999,84.529999,136
15/10/2010,83.860001,84.510002,82.019997,82.449997,82.449997,1214
17/10/2010,null,null,null,null,null,null
18/10/2010,81.970001,84.379997,81.970001,84.370003,84.370003,165
19/10/2010,83.099998,83.440002,81.050003,81.099998,81.099998,515
20/10/2010,82.110001,83.580002,81.650002,83.599998,83.599998,258
21/10/2010,83.029999,83.809998,81.589996,81.830002,81.830002,313
22/10/2010,81.970001,83.110001,81.970001,82.959999,82.959999,199
24/10/2010,null,null,null,null,null,null
25/10/2010,83.82,84.160004,82.800003,83.540001,83.540001,266
26/10/2010,83.129997,83.809998,83.07,83.660004,83.660004,815
27/10/2010,82.989998,83.370003,81.860001,83.230003,83.230003,371
28/10/2010,83.370003,83.860001,83.080002,83.589996,83.589996,163
29/10/2010,83.07,83.5,82.230003,83.150002,83.150002,411
31/10/2010,null,null,null,null,null,null
1/11/2010,84,85.330002,84,84.620003,84.620003,496
2/11/2010,85.099998,85.739998,84.669998,85.410004,85.410004,337
3/11/2010,86.209999,86.879997,85.260002,86.379997,86.379997,1276
4/11/2010,87.5,88.220001,87.330002,88,88,421
5/11/2010,87.849998,88.470001,87.360001,88.110001,88.110001,421
7/11/2010,null,null,null,null,null,null
8/11/2010,87.730003,88.550003,87.360001,88.459999,88.459999,3096
9/11/2010,88.400002,88.970001,87.190002,88.330002,88.330002,326
10/11/2010,88.230003,89.300003,87.980003,88.959999,88.959999,738
11/11/2010,89.370003,89.410004,88.610001,88.809998,88.809998,384
12/11/2010,87.870003,87.870003,85.82,86.339996,86.339996,240
14/11/2010,null,null,null,null,null,null
15/11/2010,86.699997,86.699997,86.699997,86.699997,86.699997,145
16/11/2010,86.5,86.510002,84.529999,84.730003,84.730003,631
17/11/2010,84.419998,85.050003,82.970001,83.279999,83.279999,1014
18/11/2010,84.800003,85.400002,84.43,85.050003,85.050003,428
19/11/2010,84.650002,85.519997,83.889999,84.339996,84.339996,1103
21/11/2010,null,null,null,null,null,null
22/11/2010,84.82,85.139999,83.120003,83.959999,83.959999,402
23/11/2010,83.300003,83.900002,82.459999,83.25,83.25,321
24/11/2010,83.599998,86.059998,83.449997,85.839996,85.839996,321
26/11/2010,null,null,null,null,null,null
28/11/2010,null,null,null,null,null,null
29/11/2010,86.129997,87.489998,85.580002,87.339996,87.339996,251
30/11/2010,87.089996,87.300003,85.769997,85.919998,85.919998,244
1/12/2010,87.230003,88.989998,87.190002,88.870003,88.870003,393
2/12/2010,89.07,90.82,88.889999,90.690002,90.690002,657
3/12/2010,90.669998,91.839996,90.120003,91.419998,91.419998,550
5/12/2010,null,null,null,null,null,null
6/12/2010,90.980003,91.800003,90.889999,91.449997,91.449997,359
7/12/2010,92.459999,92.849998,90.739998,91.389999,91.389999,294
8/12/2010,90.699997,91.739998,90.160004,90.769997,90.769997,485
9/12/2010,91.099998,91.580002,90.300003,90.989998,90.989998,433
10/12/2010,91.290001,91.550003,89.889999,90.480003,90.480003,372
12/12/2010,null,null,null,null,null,null
13/12/2010,90.699997,92.279999,90.589996,91.190002,91.190002,419
14/12/2010,91.459999,91.720001,90.690002,91.209999,91.209999,398
15/12/2010,91.239998,92.099998,91,92.199997,92.199997,776
16/12/2010,91.82,92.290001,91.82,91.709999,91.709999,213
17/12/2010,91.400002,92.370003,90.980003,91.669998,91.669998,417
19/12/2010,null,null,null,null,null,null
20/12/2010,91.709999,92.889999,91.050003,92.739998,92.739998,420
21/12/2010,92.779999,93.400002,92.360001,93.199997,93.199997,349
22/12/2010,93.459999,93.919998,93.279999,93.650002,93.650002,508
23/12/2010,93.610001,94.540001,93.5,94.25,94.25,550
26/12/2010,null,null,null,null,null,null
27/12/2010,94.470001,94.470001,93.120003,93.849998,93.849998,196
28/12/2010,94.040001,94.400002,93.760002,94.379997,94.379997,155
29/12/2010,93.860001,94.360001,93.660004,94.139999,94.139999,269
30/12/2010,93.949997,93.949997,92.349998,93.089996,93.089996,511
31/12/2010,92.410004,95.120003,92.209999,94.75,94.75,266
2/01/2011,null,null,null,null,null,null
3/01/2011,95.449997,96.160004,94.910004,94.839996,94.839996,266
4/01/2011,95.220001,95.349998,92.599998,93.529999,93.529999,586
5/01/2011,93.43,95.699997,92.419998,95.5,95.5,1265
6/01/2011,95.660004,96.019997,94.029999,94.519997,94.519997,1439
7/01/2011,94.57,94.57,92.690002,93.330002,93.330002,772
9/01/2011,null,null,null,null,null,null
10/01/2011,94.129997,95.809998,94.050003,95.699997,95.699997,851
11/01/2011,96.339996,97.800003,96.209999,97.610001,97.610001,1355
12/01/2011,97.809998,98.830002,97.809998,98.120003,98.120003,503
13/01/2011,98.239998,98.629997,97.82,98.059998,98.059998,391
14/01/2011,null,null,null,null,null,null
16/01/2011,null,null,null,null,null,null
18/01/2011,98.099998,98.190002,96.650002,97.800003,97.800003,445
19/01/2011,98.260002,98.550003,97.629997,98.160004,98.160004,369
20/01/2011,97.790001,97.790001,95.599998,96.580002,96.580002,804
21/01/2011,96.589996,97.82,96.589996,97.599998,97.599998,675
23/01/2011,null,null,null,null,null,null
24/01/2011,97.900002,98.019997,96.330002,96.610001,96.610001,683
25/01/2011,95.919998,95.919998,94.860001,95.25,95.25,668
26/01/2011,96.059998,97.980003,96.059998,97.910004,97.910004,1073
27/01/2011,97.650002,98.949997,97.110001,97.389999,97.389999,1752
28/01/2011,98,99.550003,97.059998,99.419998,99.419998,2302
30/01/2011,null,null,null,null,null,null
31/01/2011,99.419998,101.669998,98.559998,101.010002,101.010002,1505
1/02/2011,100.489998,102.040001,100.419998,101.739998,101.739998,1352
2/02/2011,101.980003,102.449997,101.330002,102.339996,102.339996,1008
3/02/2011,103.459999,103.459999,101.449997,101.760002,101.760002,722
4/02/2011,101.559998,102.120003,99.470001,99.830002,99.830002,1085
6/02/2011,null,null,null,null,null,null
7/02/2011,100.529999,100.82,98.940002,99.25,99.25,1008
8/02/2011,98.970001,100.349998,97.559998,99.919998,99.919998,2279
9/02/2011,100.300003,102.099998,100.300003,101.82,101.82,5013
10/02/2011,101.970001,102.82,100.599998,100.870003,100.870003,1049
11/02/2011,101.419998,102,100.769997,101.43,101.43,754
13/02/2011,null,null,null,null,null,null
14/02/2011,101.699997,104.279999,101.080002,103.080002,103.080002,955
15/02/2011,103.440002,103.699997,101.32,101.639999,101.639999,1325
16/02/2011,101.629997,104.480003,101.629997,103.779999,103.779999,940
17/02/2011,104.25,104.260002,102.480003,102.589996,102.589996,1104
18/02/2011,102.800003,103.480003,100.949997,102.519997,102.519997,1687
20/02/2011,null,null,null,null,null,null
22/02/2011,104.419998,108.580002,103.989998,105.779999,105.779999,1617
23/02/2011,107,112,107,111.25,111.25,2032
24/02/2011,112.199997,118.029999,109.870003,111.360001,111.360001,2335
25/02/2011,111.940002,113.699997,111.110001,112.139999,112.139999,746
27/02/2011,null,null,null,null,null,null
28/02/2011,114.199997,114.440002,111.550003,111.800003,111.800003,840
1/03/2011,112.370003,116.699997,111.940002,115.419998,115.419998,1160
2/03/2011,116.099998,117.809998,115.160004,116.349998,116.349998,2052
3/03/2011,116.5,116.5,113.730003,114.790001,114.790001,1958
4/03/2011,116.120003,116.480003,115.239998,115.970001,115.970001,1072
6/03/2011,null,null,null,null,null,null
7/03/2011,116.300003,117.900002,114.690002,115.040001,115.040001,1859
8/03/2011,113.849998,114.849998,112.25,113.059998,113.059998,1653
9/03/2011,112.989998,116.120003,112.989998,115.940002,115.940002,2496
10/03/2011,116.5,116.5,113.540001,115.43,115.43,2094
11/03/2011,115.309998,115.620003,112.410004,113.839996,113.839996,1526
13/03/2011,null,null,null,null,null,null
14/03/2011,111.419998,113.980003,111.419998,113.669998,113.669998,1746
15/03/2011,113.410004,113.540001,108.080002,108.519997,108.519997,1085
16/03/2011,110.370003,111.099998,110.25,110.620003,110.620003,1596
17/03/2011,110.830002,115.339996,110.830002,114.900002,114.900002,858
18/03/2011,116,116.330002,113.089996,113.93,113.93,1686
20/03/2011,null,null,null,null,null,null
21/03/2011,114.980003,116,114.699997,114.959999,114.959999,705
22/03/2011,114.57,115.989998,114.239998,115.699997,115.699997,650
23/03/2011,115.699997,116.330002,115.18,115.550003,115.550003,818
24/03/2011,115.599998,115.849998,114.540001,115.720001,115.720001,1117
25/03/2011,115.800003,116.080002,115.269997,115.589996,115.589996,872
27/03/2011,null,null,null,null,null,null
28/03/2011,114.93,115.82,114.540001,114.800003,114.800003,528
29/03/2011,null,null,null,null,null,null
30/03/2011,115.290001,115.290001,114.940002,115.129997,115.129997,586
31/03/2011,116.18,117.43,116.18,117.360001,117.360001,853
1/04/2011,117.790001,118.849998,116.839996,118.699997,118.699997,896
3/04/2011,null,null,null,null,null,null
4/04/2011,119.050003,121.300003,119.050003,121.059998,121.059998,961
5/04/2011,120.470001,122.82,120.199997,122.220001,122.220001,1512
6/04/2011,122.099998,123.370003,121.550003,122.300003,122.300003,929
7/04/2011,122.370003,122.900002,121.400002,122.669998,122.669998,1326
8/04/2011,122.900002,126.870003,122.900002,126.650002,126.650002,1320
10/04/2011,null,null,null,null,null,null
11/04/2011,126.800003,127.300003,123.699997,123.980003,123.980003,1380
12/04/2011,125.099998,125.099998,120.589996,120.919998,120.919998,1362
13/04/2011,121.559998,122.360001,121.5,122.879997,122.879997,1128
14/04/2011,122.599998,122.900002,122.599998,122.360001,122.360001,934
15/04/2011,122.370003,123.709999,121.739998,123.449997,123.449997,452
17/04/2011,null,null,null,null,null,null
18/04/2011,122.699997,122.699997,121.07,121.610001,121.610001,825
19/04/2011,121.239998,122.220001,119.269997,121.330002,121.330002,1099
20/04/2011,null,null,null,null,null,null
21/04/2011,124.330002,124.400002,123.199997,123.989998,123.989998,966
24/04/2011,null,null,null,null,null,null
25/04/2011,124.639999,124.709999,122.870003,123.660004,123.660004,326
26/04/2011,124.010002,124.309998,123.57,124.139999,124.139999,1089
27/04/2011,123.970001,125.480003,123.690002,125.129997,125.129997,912
28/04/2011,125.739998,126.190002,124.25,125.019997,125.019997,796
29/04/2011,125,126.029999,125,125.889999,125.889999,582
1/05/2011,null,null,null,null,null,null
2/05/2011,125.5,126.110001,123.760002,125.120003,125.120003,667
3/05/2011,123.800003,124.129997,121.809998,122.449997,122.449997,1289
4/05/2011,123.010002,123.010002,120.57,121.190002,121.190002,829
5/05/2011,118.220001,118.220001,110.379997,110.800003,110.800003,1969
6/05/2011,111.690002,114.099998,108.349998,109.129997,109.129997,2944
8/05/2011,null,null,null,null,null,null
9/05/2011,110.610001,115.949997,110.610001,115.900002,115.900002,1184
10/05/2011,114.610001,117.800003,114.610001,117.629997,117.629997,1082
11/05/2011,116.940002,116.940002,112.68,112.57,112.57,2908
12/05/2011,110.879997,113.269997,110.879997,112.980003,112.980003,2746
13/05/2011,112.050003,114.050003,111.900002,113.830002,113.830002,628
15/05/2011,null,null,null,null,null,null
16/05/2011,113.330002,113.739998,113.199997,112.730003,112.730003,462
17/05/2011,111.239998,111.339996,108.639999,109.989998,109.989998,462
18/05/2011,111.730003,113.040001,111.059998,112.300003,112.300003,287
19/05/2011,112.110001,112.889999,111.739998,111.419998,111.419998,246
20/05/2011,111.599998,112.660004,109.349998,112.389999,112.389999,416
22/05/2011,null,null,null,null,null,null
23/05/2011,109.5,110.379997,109.330002,110.099998,110.099998,423
24/05/2011,110.720001,112.68,110.489998,112.529999,112.529999,398
25/05/2011,112.459999,115.019997,111.239998,114.93,114.93,768
26/05/2011,114.5,115.360001,114.260002,115.050003,115.050003,579
27/05/2011,115.540001,115.540001,114.489998,115.029999,115.029999,498
29/05/2011,null,null,null,null,null,null
31/05/2011,114.629997,116.860001,114.629997,116.730003,116.730003,696
1/06/2011,115.970001,116.160004,114.5,114.529999,114.529999,537
2/06/2011,114.349998,115.669998,113.800003,115.540001,115.540001,879
3/06/2011,114.940002,116.160004,113.589996,115.839996,115.839996,902
5/06/2011,null,null,null,null,null,null
6/06/2011,114.900002,115.550003,114.150002,114.480003,114.480003,443
7/06/2011,115.489998,117.059998,114.879997,116.779999,116.779999,1104
8/06/2011,116.199997,118.57,116.150002,117.849998,117.849998,1192
9/06/2011,118.400002,119.599998,117.629997,119.57,119.57,609
10/06/2011,119.190002,119.389999,117.660004,118.779999,118.779999,910
12/06/2011,null,null,null,null,null,null
13/06/2011,118.529999,120.059998,117.300003,119.099998,119.099998,1241
14/06/2011,119.959999,120.709999,119.889999,120.160004,120.160004,885
15/06/2011,118.449997,118.449997,117.879997,117.099998,117.099998,972
16/06/2011,113.730003,114.440002,113.120003,114.019997,114.019997,665
17/06/2011,112.910004,113.790001,111.879997,113.209999,113.209999,859
19/06/2011,null,null,null,null,null,null
20/06/2011,112.07,112.540001,111.5,111.690002,111.690002,667
21/06/2011,112.389999,112.5,110,110.949997,110.949997,1160
22/06/2011,110.980003,114.32,110.980003,114.209999,114.209999,1653
23/06/2011,113.209999,113.209999,105.800003,107.260002,107.260002,1434
24/06/2011,108.449997,108.449997,103.720001,105.120003,105.120003,850
26/06/2011,null,null,null,null,null,null
27/06/2011,104.919998,106.75,102.400002,105.989998,105.989998,672
28/06/2011,107.260002,108.82,106.800003,108.779999,108.779999,537
